foc_kplus,foc_lambd,kkt_mu_fb,foc_TATplus,foc_MATplus,foc_MUOplus,foc_MLOplus,foc_TOCplus
1.260e-04,8.323e-04,1.586e-03,1.395e-04,2.476e-04,9.543e-05,1.526e-05,5.659e-05
1.310e-04,8.280e-04,1.609e-03,1.281e-04,2.388e-04,8.547e-05,1.325e-05,5.311e-05
1.362e-04,8.252e-04,1.628e-03,1.171e-04,2.298e-04,7.552e-05,1.152e-05,5.043e-05
1.422e-04,8.237e-04,1.645e-03,1.064e-04,2.216e-04,6.604e-05,9.522e-06,4.715e-05
1.479e-04,8.249e-04,1.659e-03,9.621e-05,2.134e-04,5.734e-05,7.823e-06,4.441e-05
1.543e-04,8.276e-04,1.672e-03,8.602e-05,2.055e-04,4.840e-05,5.960e-06,4.163e-05
1.605e-04,8.316e-04,1.683e-03,7.609e-05,1.975e-04,3.994e-05,4.545e-06,3.928e-05
1.668e-04,8.357e-04,1.694e-03,6.655e-05,1.903e-04,3.219e-05,2.772e-06,3.678e-05
1.734e-04,8.421e-04,1.704e-03,5.697e-05,1.830e-04,2.432e-05,1.460e-06,3.460e-05
1.772e-04,8.497e-04,1.713e-03,4.977e-05,1.909e-04,3.201e-05,3.129e-07,3.543e-05
1.793e-04,8.395e-04,1.739e-03,4.150e-05,1.987e-04,3.648e-05,2.980e-07,3.648e-05
1.814e-04,8.152e-04,1.775e-03,3.123e-05,1.953e-04,2.831e-05,1.743e-06,3.535e-05
1.833e-04,7.932e-04,1.807e-03,2.100e-05,1.920e-04,2.134e-05,3.189e-06,3.430e-05
1.851e-04,7.744e-04,1.834e-03,1.126e-05,1.885e-04,1.383e-05,4.366e-06,3.329e-05
1.863e-04,7.575e-04,1.858e-03,1.550e-06,1.850e-04,7.391e-06,5.618e-06,3.242e-05
1.880e-04,7.432e-04,1.878e-03,7.913e-06,1.812e-04,1.311e-06,6.795e-06,3.144e-05
1.891e-04,7.303e-04,1.895e-03,1.708e-05,1.773e-04,4.530e-06,7.868e-06,3.049e-05
1.897e-04,7.200e-04,1.910e-03,2.615e-05,1.734e-04,1.013e-05,9.254e-06,2.965e-05
1.909e-04,7.112e-04,1.922e-03,3.529e-05,1.699e-04,1.502e-05,1.013e-05,2.885e-05
1.915e-04,7.048e-04,1.932e-03,4.388e-05,1.659e-04,2.015e-05,1.138e-05,2.789e-05
1.919e-04,7.000e-04,1.941e-03,5.275e-05,1.626e-04,2.420e-05,1.234e-05,2.706e-05
1.923e-04,6.962e-04,1.948e-03,6.109e-05,1.590e-04,2.801e-05,1.301e-05,2.649e-05
1.927e-04,6.931e-04,1.954e-03,6.968e-05,1.554e-04,3.219e-05,1.428e-05,2.578e-05
1.929e-04,6.926e-04,1.959e-03,7.794e-05,1.520e-04,3.529e-05,1.502e-05,2.515e-05
1.929e-04,6.926e-04,1.963e-03,8.621e-05,1.483e-04,3.839e-05,1.614e-05,2.450e-05
1.929e-04,6.943e-04,1.966e-03,9.432e-05,1.454e-04,4.113e-05,1.694e-05,2.405e-05
1.930e-04,6.969e-04,1.969e-03,1.022e-04,1.422e-04,4.363e-05,1.773e-05,2.348e-05
1.915e-04,7.010e-04,1.971e-03,1.106e-04,1.408e-04,4.351e-05,1.617e-05,2.462e-05
1.870e-04,7.057e-04,1.965e-03,1.191e-04,1.440e-04,3.684e-05,7.138e-06,2.980e-05
1.869e-04,7.100e-04,1.929e-03,1.261e-04,1.400e-04,3.874e-05,8.225e-06,2.912e-05
1.869e-04,7.148e-04,1.893e-03,1.334e-04,1.357e-04,4.065e-05,9.596e-06,2.828e-05
1.869e-04,7.215e-04,1.857e-03,1.402e-04,1.322e-04,4.196e-05,1.027e-05,2.742e-05
1.844e-04,7.281e-04,1.821e-03,1.469e-04,1.287e-04,4.113e-05,1.003e-05,2.894e-05
1.384e-04,7.343e-04,1.787e-03,1.526e-04,1.333e-04,2.503e-06,1.679e-05,6.467e-05
1.398e-04,7.174e-04,1.781e-03,1.582e-04,1.316e-04,6.795e-06,1.511e-05,6.267e-05
1.415e-04,7.002e-04,1.778e-03,1.635e-04,1.309e-04,1.144e-05,1.362e-05,6.071e-05
1.433e-04,6.850e-04,1.775e-03,1.690e-04,1.302e-04,1.538e-05,1.228e-05,5.901e-05
1.450e-04,6.692e-04,1.775e-03,1.743e-04,1.291e-04,1.979e-05,1.059e-05,5.734e-05
1.414e-04,6.545e-04,1.775e-03,1.792e-04,1.223e-04,3.219e-06,1.830e-05,4.435e-05
1.419e-04,6.449e-04,1.754e-03,1.842e-04,1.210e-04,1.192e-06,2.114e-05,3.719e-05
1.455e-04,6.373e-04,1.723e-03,1.899e-04,1.253e-04,6.795e-06,1.961e-05,3.630e-05
1.491e-04,6.304e-04,1.694e-03,1.953e-04,1.296e-04,1.407e-05,1.778e-05,3.561e-05
1.529e-04,6.227e-04,1.668e-03,2.007e-04,1.343e-04,2.170e-05,1.617e-05,3.502e-05
1.574e-04,6.158e-04,1.645e-03,2.059e-04,1.421e-04,2.861e-05,1.521e-05,3.582e-05
1.612e-04,6.096e-04,1.625e-03,2.185e-04,1.554e-04,2.825e-05,2.651e-05,5.192e-05
1.642e-04,6.056e-04,1.614e-03,2.265e-04,1.534e-04,3.088e-05,3.067e-05,5.683e-05
1.686e-04,6.032e-04,1.610e-03,2.275e-04,1.471e-04,3.660e-05,2.882e-05,5.403e-05
1.732e-04,6.008e-04,1.607e-03,2.285e-04,1.415e-04,4.232e-05,2.682e-05,5.120e-05
1.778e-04,5.987e-04,1.607e-03,2.296e-04,1.365e-04,4.792e-05,2.451e-05,4.852e-05
1.823e-04,5.972e-04,1.608e-03,2.306e-04,1.317e-04,5.305e-05,2.265e-05,4.610e-05
1.872e-04,5.953e-04,1.611e-03,2.317e-04,1.268e-04,5.805e-05,2.052e-05,4.351e-05
1.916e-04,5.934e-04,1.615e-03,2.328e-04,1.222e-04,6.282e-05,1.869e-05,4.107e-05
1.935e-04,5.920e-04,1.620e-03,2.319e-04,1.229e-04,6.366e-05,1.505e-05,3.931e-05
1.912e-04,5.906e-04,1.625e-03,2.288e-04,1.335e-04,5.853e-05,9.179e-06,3.904e-05
1.962e-04,5.865e-04,1.629e-03,2.322e-04,1.348e-04,6.318e-05,7.749e-06,3.740e-05
2.014e-04,5.834e-04,1.634e-03,2.354e-04,1.360e-04,6.807e-05,5.946e-06,3.618e-05
2.065e-04,5.794e-04,1.640e-03,2.386e-04,1.376e-04,7.260e-05,4.232e-06,3.484e-05
2.119e-04,5.765e-04,1.647e-03,2.417e-04,1.394e-04,7.701e-05,2.936e-06,3.383e-05
2.187e-04,5.739e-04,1.654e-03,2.440e-04,1.481e-04,7.927e-05,1.878e-06,2.986e-05
2.235e-04,5.684e-04,1.665e-03,2.474e-04,1.525e-04,8.249e-05,4.068e-06,2.852e-05
2.277e-04,5.624e-04,1.678e-03,2.514e-04,1.550e-04,8.595e-05,5.528e-06,2.787e-05
2.319e-04,5.572e-04,1.689e-03,2.548e-04,1.577e-04,8.917e-05,6.780e-06,2.730e-05
2.362e-04,5.524e-04,1.700e-03,2.586e-04,1.603e-04,9.215e-05,8.032e-06,2.652e-05
2.399e-04,5.481e-04,1.710e-03,2.621e-04,1.634e-04,9.501e-05,9.492e-06,2.620e-05
2.438e-04,5.441e-04,1.720e-03,2.657e-04,1.658e-04,9.787e-05,1.073e-05,2.557e-05
2.476e-04,5.405e-04,1.730e-03,2.692e-04,1.689e-04,1.001e-04,1.185e-05,2.527e-05
2.511e-04,5.376e-04,1.738e-03,2.725e-04,1.721e-04,1.024e-04,1.323e-05,2.503e-05
2.548e-04,5.355e-04,1.746e-03,2.761e-04,1.745e-04,1.047e-04,1.438e-05,2.438e-05
2.580e-04,5.333e-04,1.754e-03,2.795e-04,1.775e-04,1.066e-04,1.541e-05,2.417e-05
2.594e-04,5.319e-04,1.761e-03,2.849e-04,1.820e-04,1.065e-04,1.265e-05,2.962e-05
2.620e-04,5.248e-04,1.772e-03,2.878e-04,1.830e-04,1.075e-04,1.371e-05,2.950e-05
2.644e-04,5.178e-04,1.783e-03,2.903e-04,1.842e-04,1.067e-04,1.545e-05,2.950e-05
2.657e-04,5.112e-04,1.791e-03,2.948e-04,1.889e-04,9.286e-05,2.204e-05,3.397e-05
2.684e-04,5.093e-04,1.796e-03,2.957e-04,1.874e-04,9.537e-05,2.269e-05,3.251e-05
2.707e-04,5.069e-04,1.800e-03,2.967e-04,1.858e-04,9.727e-05,2.377e-05,3.147e-05
2.733e-04,5.057e-04,1.803e-03,2.976e-04,1.843e-04,9.942e-05,2.448e-05,2.986e-05
2.756e-04,5.043e-04,1.805e-03,2.983e-04,1.830e-04,1.007e-04,2.524e-05,2.897e-05
2.778e-04,5.040e-04,1.808e-03,2.993e-04,1.816e-04,1.026e-04,2.630e-05,2.754e-05
2.801e-04,5.031e-04,1.809e-03,3.001e-04,1.799e-04,1.043e-04,2.702e-05,2.638e-05
2.822e-04,5.023e-04,1.810e-03,3.008e-04,1.788e-04,1.057e-04,2.779e-05,2.533e-05
2.842e-04,5.031e-04,1.811e-03,3.017e-04,1.773e-04,1.070e-04,2.849e-05,2.423e-05
2.853e-04,5.038e-04,1.811e-03,3.014e-04,1.773e-04,1.074e-04,2.894e-05,2.369e-05
2.868e-04,5.064e-04,1.812e-03,3.016e-04,1.782e-04,1.082e-04,2.876e-05,2.334e-05
2.890e-04,5.109e-04,1.816e-03,3.027e-04,1.781e-04,1.090e-04,2.974e-05,2.265e-05
2.913e-04,5.155e-04,1.820e-03,3.040e-04,1.782e-04,1.093e-04,3.022e-05,2.170e-05
2.961e-04,5.202e-04,1.823e-03,3.099e-04,1.708e-04,1.119e-04,2.442e-05,1.672e-05
2.994e-04,5.317e-04,1.811e-03,3.105e-04,1.656e-04,1.122e-04,2.339e-05,1.493e-05
2.939e-04,5.448e-04,1.796e-03,3.017e-04,1.737e-04,9.847e-05,1.252e-05,1.979e-05
2.909e-04,5.541e-04,1.785e-03,2.989e-04,1.814e-04,9.620e-05,1.244e-05,2.232e-05
2.893e-04,5.739e-04,1.777e-03,2.972e-04,1.926e-04,9.382e-05,1.185e-05,2.524e-05
2.966e-04,6.020e-04,1.774e-03,3.016e-04,2.037e-04,9.513e-05,1.301e-05,2.539e-05
3.069e-04,6.294e-04,1.776e-03,3.186e-04,1.982e-04,8.070e-05,2.305e-05,1.013e-05
3.104e-04,6.216e-04,1.809e-03,3.211e-04,1.999e-04,8.225e-05,2.453e-05,7.957e-06
3.125e-04,6.096e-04,1.844e-03,3.213e-04,2.029e-04,8.702e-05,2.569e-05,8.076e-06
3.142e-04,5.987e-04,1.876e-03,3.213e-04,2.061e-04,9.084e-05,2.617e-05,7.987e-06
3.162e-04,5.882e-04,1.905e-03,3.218e-04,2.086e-04,9.501e-05,2.693e-05,7.659e-06
3.176e-04,5.782e-04,1.932e-03,3.219e-04,2.110e-04,9.859e-05,2.764e-05,7.600e-06
3.191e-04,5.686e-04,1.956e-03,3.216e-04,2.133e-04,1.022e-04,2.821e-05,7.540e-06
3.204e-04,5.596e-04,1.978e-03,3.216e-04,2.161e-04,1.059e-04,2.874e-05,7.451e-06
3.214e-04,5.519e-04,1.998e-03,3.217e-04,2.178e-04,1.092e-04,2.956e-05,7.212e-06
3.223e-04,5.441e-04,2.015e-03,3.214e-04,2.198e-04,1.124e-04,3.009e-05,7.093e-06
3.231e-04,5.372e-04,2.031e-03,3.214e-04,2.220e-04,1.152e-04,3.071e-05,6.914e-06
3.236e-04,5.302e-04,2.045e-03,3.210e-04,2.236e-04,1.179e-04,3.110e-05,6.765e-06
