foc_kplus,foc_lambd,foc_TATplus,foc_MATplus,foc_MUOplus,foc_MLOplus,foc_TOCplus
3.682e-04,3.454e-03,1.739e-04,7.153e-06,3.535e-05,1.861e-05,2.604e-06
3.742e-04,3.456e-03,1.720e-04,5.960e-06,3.207e-05,1.963e-05,2.239e-06
3.796e-04,3.459e-03,1.696e-04,3.219e-06,3.135e-05,2.139e-05,5.074e-06
3.823e-04,3.460e-03,1.681e-04,1.669e-06,2.968e-05,2.254e-05,7.268e-06
3.860e-04,3.464e-03,1.698e-04,5.841e-06,2.605e-05,3.049e-05,1.937e-06
3.935e-04,3.478e-03,1.602e-04,1.514e-05,3.260e-05,4.228e-05,2.660e-06
4.089e-04,3.506e-03,1.661e-04,4.888e-06,2.378e-05,4.272e-05,6.143e-06
4.277e-04,3.587e-03,1.628e-04,5.245e-06,3.660e-05,1.318e-05,1.002e-06
4.312e-04,3.660e-03,1.639e-04,1.192e-07,6.348e-05,1.931e-06,5.715e-06
4.381e-04,3.706e-03,1.627e-04,2.503e-06,6.765e-05,2.745e-06,1.447e-05
3.651e-04,3.741e-03,1.592e-04,1.514e-05,7.403e-05,2.885e-06,7.026e-06
3.108e-04,3.710e-03,1.583e-04,8.583e-06,7.600e-05,1.492e-06,7.339e-06
3.271e-04,3.698e-03,1.556e-04,8.345e-06,7.123e-05,2.584e-06,7.421e-06
3.428e-04,3.690e-03,1.530e-04,8.821e-06,6.634e-05,3.351e-06,7.361e-06
3.564e-04,3.684e-03,1.512e-04,9.060e-06,6.169e-05,4.363e-06,7.335e-06
3.676e-04,3.679e-03,1.501e-04,9.537e-06,5.722e-05,5.062e-06,7.402e-06
3.779e-04,3.675e-03,1.491e-04,9.894e-06,5.352e-05,5.748e-06,7.186e-06
3.867e-04,3.672e-03,1.488e-04,1.001e-05,4.929e-05,6.725e-06,7.380e-06
