foc_kplus,foc_lambd,kkt_mu_fb,foc_TATplus,foc_MATplus,foc_MUOplus,foc_MLOplus,foc_TOCplus
6.199e-06,1.526e-05,1.863e-09,5.287e-05,3.791e-05,3.767e-05,1.081e-05,1.761e-05
1.025e-05,1.526e-05,1.863e-09,7.212e-05,2.456e-05,5.484e-06,7.018e-06,3.405e-06
3.386e-05,6.437e-06,1.863e-09,7.683e-05,4.053e-06,1.192e-06,1.099e-05,2.363e-05
1.550e-06,3.338e-06,1.863e-09,9.120e-06,9.537e-07,4.864e-05,3.400e-05,2.133e-05
8.464e-06,3.934e-05,1.863e-09,2.396e-05,1.788e-05,3.791e-05,4.064e-06,3.906e-05
2.146e-05,2.265e-05,0.000e+00,1.502e-05,2.265e-05,4.768e-06,4.948e-05,5.558e-06
7.749e-06,2.432e-05,3.725e-09,9.954e-06,1.717e-05,5.960e-06,4.980e-05,9.641e-06
3.052e-05,5.221e-05,1.863e-09,3.517e-06,1.001e-05,3.386e-05,1.816e-05,8.367e-06
1.335e-05,7.200e-05,0.000e+00,1.556e-05,4.387e-05,4.268e-05,3.104e-05,3.137e-06
3.219e-06,4.601e-05,1.863e-09,1.818e-05,4.649e-05,1.860e-05,5.983e-06,7.257e-06
2.849e-05,1.597e-05,0.000e+00,4.888e-06,6.914e-06,2.694e-05,3.982e-05,1.151e-05
3.862e-05,1.311e-05,0.000e+00,2.027e-06,2.789e-05,1.812e-05,3.763e-07,4.776e-06
4.649e-05,1.478e-05,3.725e-09,6.497e-06,5.579e-05,4.530e-06,8.825e-06,1.030e-05
3.743e-05,1.240e-05,0.000e+00,1.073e-06,7.200e-05,2.789e-05,2.265e-05,1.740e-05
3.231e-05,3.004e-05,0.000e+00,3.183e-05,7.844e-05,9.060e-06,4.832e-06,7.272e-06
2.587e-05,2.646e-05,0.000e+00,6.926e-05,4.482e-05,1.097e-05,1.443e-05,1.301e-05
3.278e-05,1.335e-05,1.863e-09,5.704e-05,3.147e-05,2.480e-05,3.546e-06,3.652e-05
6.020e-05,2.861e-06,0.000e+00,4.518e-05,5.007e-05,9.537e-07,2.746e-06,7.942e-06
6.294e-05,1.812e-05,1.863e-09,2.164e-05,2.670e-05,8.583e-06,2.589e-06,2.029e-05
4.745e-05,1.335e-05,1.863e-09,5.364e-07,1.693e-05,2.098e-05,6.359e-06,6.415e-06
5.662e-05,3.576e-06,1.863e-09,7.153e-06,4.148e-05,4.458e-05,6.288e-06,3.472e-06
2.372e-05,1.073e-05,1.863e-09,2.933e-05,1.955e-05,4.554e-05,1.677e-05,2.489e-05
3.743e-05,7.153e-07,3.725e-09,3.642e-05,1.550e-05,2.694e-05,2.253e-05,1.226e-05
3.338e-05,1.216e-05,0.000e+00,1.919e-05,2.623e-06,6.199e-06,2.071e-05,6.996e-06
1.299e-05,5.579e-05,3.725e-09,4.756e-05,2.384e-07,1.359e-05,6.348e-06,2.719e-06
2.158e-05,5.555e-05,0.000e+00,2.199e-05,2.146e-06,2.313e-05,6.333e-08,7.242e-06
2.897e-05,3.409e-05,3.725e-09,1.234e-05,2.146e-05,2.623e-06,2.123e-07,9.075e-06
3.660e-05,2.551e-05,0.000e+00,3.219e-06,4.244e-05,1.717e-05,4.433e-07,1.078e-05
4.411e-05,2.766e-05,0.000e+00,5.126e-06,5.960e-05,3.314e-05,1.166e-06,1.240e-05
1.752e-05,3.743e-05,0.000e+00,3.701e-05,9.537e-07,2.003e-05,1.018e-05,1.433e-05
7.510e-06,1.907e-06,0.000e+00,2.778e-05,3.815e-06,4.601e-05,2.202e-05,2.519e-05
2.491e-05,2.027e-05,0.000e+00,4.768e-06,1.597e-05,4.148e-05,1.476e-05,4.146e-05
2.098e-05,8.678e-05,0.000e+00,3.976e-05,1.597e-05,8.202e-05,1.572e-05,7.816e-06
3.934e-06,9.584e-05,0.000e+00,2.939e-05,7.629e-06,5.174e-05,3.912e-07,1.013e-06
2.623e-06,7.749e-05,0.000e+00,1.484e-05,5.484e-06,3.672e-05,1.568e-06,3.599e-06
1.144e-05,6.032e-05,3.725e-09,4.351e-06,1.979e-05,2.241e-05,1.770e-06,1.475e-06
2.062e-05,5.150e-05,3.725e-09,3.755e-06,3.672e-05,4.530e-06,1.859e-06,2.764e-06
2.968e-05,5.150e-05,3.725e-09,1.127e-05,5.221e-05,1.240e-05,1.971e-06,4.284e-06
2.372e-05,5.960e-05,3.725e-09,3.213e-05,3.982e-05,1.740e-05,6.270e-06,8.509e-06
1.132e-05,5.698e-05,0.000e+00,2.283e-05,3.338e-05,1.860e-05,5.785e-06,2.395e-05
9.537e-07,4.363e-05,0.000e+00,5.484e-06,5.794e-05,2.909e-05,1.043e-05,3.830e-05
1.431e-05,3.242e-05,3.725e-09,3.874e-06,5.960e-06,2.861e-06,1.683e-05,1.788e-06
6.676e-06,1.216e-05,0.000e+00,1.293e-05,9.537e-06,1.454e-05,1.708e-05,2.183e-06
2.265e-06,3.576e-06,0.000e+00,2.021e-05,2.193e-05,2.742e-05,1.694e-05,1.036e-06
1.156e-05,4.768e-07,0.000e+00,2.658e-05,3.362e-05,3.982e-05,1.675e-05,2.831e-07
5.960e-07,3.338e-06,0.000e+00,3.242e-05,3.052e-05,3.648e-05,1.206e-05,4.053e-06
2.980e-05,1.359e-05,0.000e+00,2.205e-06,7.391e-06,1.597e-05,4.791e-06,1.989e-06
3.827e-05,4.530e-05,0.000e+00,2.682e-06,8.106e-06,1.907e-05,7.078e-08,8.553e-06
4.625e-05,5.507e-05,3.725e-09,5.305e-06,2.098e-05,2.933e-05,6.169e-06,1.503e-05
6.819e-05,5.698e-05,0.000e+00,2.146e-06,1.025e-05,1.812e-05,1.494e-06,1.624e-06
6.890e-05,5.746e-05,3.725e-09,1.788e-06,1.454e-05,4.053e-06,5.554e-06,9.961e-06
5.102e-05,5.531e-05,0.000e+00,4.888e-06,8.106e-06,1.216e-05,2.146e-06,6.363e-06
3.409e-05,6.604e-05,0.000e+00,1.693e-05,1.979e-05,1.192e-05,4.627e-06,1.873e-05
3.159e-05,4.864e-05,0.000e+00,1.067e-05,6.914e-06,1.001e-05,5.167e-06,8.538e-06
3.052e-05,4.196e-05,0.000e+00,3.654e-05,3.338e-06,7.629e-06,1.481e-05,1.185e-06
