tfp,gr_tfp,lab,gr_lab,sigma,theta1,Eland,Fex,beta_hat
60.064022,0.004105357,11499.455,1.2707512e-06,0.0008630553,3.453975e-05,0.0012265152,1.0,0.96855885
60.23639,0.004084886,11499.469,1.2371527e-06,0.0008449417,3.364622e-05,0.0011986332,1.0,0.9685489
60.40844,0.004064515,11499.483,1.2044392e-06,0.00082718936,3.2775042e-05,0.0011713817,1.0,0.968539
60.580086,0.0040442473,11499.497,1.172594e-06,0.0008097949,3.192584e-05,0.0011447532,1.0,0.96852916
60.751392,0.0040240763,11499.51,1.1415844e-06,0.00079274614,3.109782e-05,0.0011187241,1.0,0.96851933
60.922363,0.0040040044,11499.523,1.1113926e-06,0.0007760382,3.0290557e-05,0.0010932852,1.0,0.9685096
61.092926,0.003984035,11499.535,1.0820037e-06,0.00075966836,2.9503724e-05,0.0010684278,1.0,0.9684999
61.26313,0.003964162,11499.548,1.0533847e-06,0.0007436239,2.8736533e-05,0.0010441308,1.0,0.96849024
61.432972,0.0039443877,11499.561,1.0255238e-06,0.00072790374,2.7988726e-05,0.0010203862,1.0,0.96848065
61.60237,0.0039247167,11499.572,9.984064e-07,0.00071250397,2.7259961e-05,0.0009971873,1.0,0.9684711
61.77147,0.0039051387,11499.583,9.719988e-07,0.0006974114,2.6549427e-05,0.0009745097,1.0,0.9684616
61.94015,0.0038856587,11499.594,9.462905e-07,0.0006826249,2.5856896e-05,0.00095234846,1.0,0.9684521
62.108433,0.0038662793,11499.6045,9.2126663e-07,0.0006681385,2.5181947e-05,0.000930695,1.0,0.96844274
62.27635,0.0038469927,11499.615,8.9689934e-07,0.00065394386,2.4524008e-05,0.0009095296,1.0,0.9684334
62.443913,0.003827802,11499.625,8.7317585e-07,0.00064003596,2.3882701e-05,0.00088884484,1.0,0.968424
62.611027,0.0038087098,11499.635,8.5008384e-07,0.00062641356,2.3257802e-05,0.00086863356,1.0,0.9684148
62.77782,0.0037897076,11499.645,8.275962e-07,0.0006130634,2.2648564e-05,0.0008488767,1.0,0.96840554
62.944103,0.0037708124,11499.654,8.057182e-07,0.00059999333,2.20552e-05,0.00082958187,1.0,0.96839637
63.110104,0.0037520004,11499.664,7.844049e-07,0.0005871818,2.1476579e-05,0.00081071403,1.0,0.96838725
63.275646,0.0037332892,11499.672,7.6366354e-07,0.0005746354,2.0912868e-05,0.0007922822,1.0,0.9683782
63.44081,0.003714668,11499.682,7.4346707e-07,0.00056234363,2.0363454e-05,0.0007742663,1.0,0.9683691
63.60558,0.0036961404,11499.689,7.238061e-07,0.00055030326,1.9828058e-05,0.0007566608,1.0,0.9683601
