foc_kplus,foc_lambd,kkt_mu_fb,foc_TATplus,foc_MATplus,foc_MUOplus,foc_MLOplus,foc_TOCplus
2.173e-04,8.702e-04,6.557e-06,1.160e-04,9.191e-05,5.659e-05,1.846e-05,3.286e-05
2.227e-04,8.483e-04,1.383e-05,1.066e-04,8.428e-05,5.522e-05,1.671e-05,3.137e-05
2.236e-04,8.354e-04,1.949e-05,9.305e-05,1.044e-04,4.292e-05,9.909e-06,2.524e-05
2.382e-04,8.192e-04,2.474e-05,8.541e-05,1.287e-04,6.530e-05,1.006e-05,4.148e-05
2.506e-04,8.278e-04,2.989e-05,1.118e-04,9.775e-05,8.926e-05,1.602e-06,2.837e-05
2.636e-04,8.564e-04,3.654e-05,1.355e-04,4.888e-05,7.579e-05,2.453e-05,1.588e-05
2.698e-04,8.714e-04,4.497e-05,1.471e-04,8.047e-05,7.892e-05,2.255e-05,1.964e-05
3.014e-04,8.931e-04,5.153e-05,1.690e-04,8.386e-05,9.131e-05,4.321e-06,1.206e-05
2.612e-04,9.029e-04,5.695e-05,1.843e-04,3.153e-05,5.949e-05,2.702e-05,3.655e-05
2.198e-04,9.212e-04,6.655e-05,1.729e-04,1.514e-05,1.508e-05,2.724e-05,5.297e-05
2.260e-04,9.062e-04,7.617e-05,1.625e-04,2.784e-05,2.563e-05,2.538e-05,5.221e-05
2.329e-04,8.988e-04,8.351e-05,1.546e-04,4.274e-05,3.606e-05,2.364e-05,5.262e-05
2.404e-04,8.996e-04,8.851e-05,1.492e-04,6.002e-05,4.542e-05,2.210e-05,5.342e-05
2.488e-04,9.084e-04,9.131e-05,1.460e-04,7.951e-05,5.436e-05,2.039e-05,5.528e-05
2.495e-04,9.234e-04,9.184e-05,1.472e-04,9.406e-05,5.940e-05,6.974e-06,6.667e-05
2.462e-04,9.353e-04,9.009e-05,1.480e-04,1.042e-04,6.363e-05,1.179e-05,8.178e-05
2.547e-04,9.379e-04,8.614e-05,1.432e-04,1.200e-04,7.328e-05,1.245e-05,8.060e-05
2.647e-04,9.506e-04,8.009e-05,1.404e-04,1.376e-04,8.261e-05,1.314e-05,8.023e-05
2.756e-04,9.763e-04,7.187e-05,1.390e-04,1.569e-04,9.057e-05,1.363e-05,8.066e-05
2.866e-04,1.009e-03,6.162e-05,1.400e-04,1.782e-04,9.790e-05,1.392e-05,8.172e-05
2.776e-04,1.049e-03,4.925e-05,1.537e-04,1.934e-04,1.042e-04,1.758e-06,5.494e-05
2.714e-04,1.048e-03,3.529e-05,1.485e-04,1.900e-04,1.097e-04,1.020e-05,3.342e-05
2.759e-04,1.023e-03,1.992e-05,1.278e-04,1.790e-04,1.143e-04,7.935e-06,2.721e-05
2.800e-04,1.006e-03,3.159e-06,1.096e-04,1.698e-04,1.184e-04,6.221e-06,2.143e-05
2.854e-04,9.968e-04,1.505e-05,9.329e-05,1.624e-04,1.217e-04,4.210e-06,1.642e-05
2.905e-04,9.949e-04,3.468e-05,7.923e-05,1.573e-04,1.245e-04,2.362e-06,1.226e-05
2.965e-04,1.001e-03,5.572e-05,6.727e-05,1.543e-04,1.266e-04,6.557e-07,9.015e-06
3.026e-04,1.013e-03,7.819e-05,5.753e-05,1.533e-04,1.283e-04,1.088e-06,6.080e-06
2.924e-04,1.032e-03,1.020e-04,4.503e-05,1.617e-04,1.189e-04,4.016e-06,1.116e-05
2.924e-04,1.045e-03,1.272e-04,4.477e-05,1.795e-04,1.166e-04,6.035e-06,1.581e-05
3.002e-04,1.058e-03,1.537e-04,5.179e-05,2.009e-04,1.192e-04,7.518e-06,1.933e-05
3.085e-04,1.078e-03,1.815e-04,6.083e-05,2.243e-04,1.211e-04,8.754e-06,2.325e-05
3.174e-04,1.104e-03,2.105e-04,7.189e-05,2.494e-04,1.228e-04,1.031e-05,2.775e-05
3.138e-04,1.137e-03,2.407e-04,9.837e-05,2.408e-04,7.507e-05,5.119e-06,6.199e-06
3.142e-04,1.123e-03,2.719e-04,9.311e-05,2.416e-04,7.755e-05,6.355e-06,1.207e-05
3.151e-04,1.107e-03,3.038e-04,8.555e-05,2.452e-04,8.529e-05,8.099e-06,1.445e-05
3.164e-04,1.098e-03,3.362e-04,7.963e-05,2.503e-04,9.224e-05,9.835e-06,1.574e-05
3.179e-04,1.096e-03,3.691e-04,7.545e-05,2.566e-04,9.879e-05,1.136e-05,1.672e-05
3.192e-04,1.098e-03,4.024e-04,7.275e-05,2.644e-04,1.051e-04,1.275e-05,1.681e-05
3.217e-04,1.105e-03,4.360e-04,7.275e-05,2.736e-04,1.067e-04,1.497e-05,1.661e-05
3.061e-04,1.117e-03,4.696e-04,8.096e-05,2.881e-04,5.287e-05,2.802e-05,7.048e-06
2.764e-04,1.087e-03,5.043e-04,6.484e-05,2.875e-04,5.788e-05,3.287e-05,8.792e-07
2.539e-04,1.029e-03,5.360e-04,6.952e-05,2.894e-04,9.328e-06,2.640e-05,2.185e-05
2.620e-04,1.019e-03,5.689e-04,7.713e-05,2.850e-04,2.074e-05,4.081e-05,4.268e-05
3.117e-04,9.940e-04,5.765e-04,3.913e-05,3.265e-04,7.257e-05,1.943e-05,1.286e-04
3.389e-04,9.844e-04,4.808e-04,1.735e-04,3.784e-04,1.756e-04,4.500e-05,1.502e-04
3.356e-04,9.422e-04,4.478e-04,1.698e-04,3.796e-04,1.787e-04,4.845e-05,1.508e-04
3.303e-04,9.105e-04,4.137e-04,1.548e-04,3.788e-04,1.681e-04,4.673e-05,1.471e-04
3.260e-04,8.867e-04,3.549e-04,1.418e-04,3.754e-04,1.576e-04,4.519e-05,1.432e-04
3.222e-04,8.712e-04,2.718e-04,1.305e-04,3.697e-04,1.471e-04,4.365e-05,1.389e-04
3.192e-04,8.628e-04,1.659e-04,1.211e-04,3.628e-04,1.369e-04,4.220e-05,1.345e-04
3.162e-04,8.609e-04,4.246e-05,1.131e-04,3.551e-04,1.270e-04,4.078e-05,1.304e-04
3.138e-04,8.647e-04,0.000e+00,1.058e-04,3.459e-04,1.176e-04,3.948e-05,1.259e-04
3.110e-04,8.736e-04,0.000e+00,9.963e-05,3.368e-04,1.083e-04,3.749e-05,1.214e-04
